id,GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,SUBSECTOR,SECTOR,INDGROUP,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYANN_S,PAYQTR1,PAYQTR1_S,EMP,EMP_S,EMPQ1PW,EMPQ1PW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
1020,0100000US,null,United States,334513,null,6,"Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables",334,31,3345,2019,11198844,0.7,2562277,1.4,677245,1.2,34149,1.2,16130,1.5,30722,1.4,778568,1.8,732962,1.4,302548,2.4,20197,1.9,118707,1.4,291509,1.2,3848027,0.8,3562310,0.8,156331,8.2,7486,2.5,39661,1.7,82239,9,441129,1.9,D,D,0,X,7305858,0.7,1322202,1.7,327005,4.6,263628,2.6,731569,1.8,1268243,1.5,299649,2.4,246025,2.7,722569,1.6,292139,3.3,84227,1.6,207912,4.2,10413,3,21403,6.9,176096,4,116530,1.5,92250,1.8,24281,2.3,1138061,2.3,113293,3.8,19703,3.6,29737,2.7,39497,2.8,24635,2.5,40908,2.8,13066,4.2,79614,2.4,128423,3.1,30224,6.7,618960,3,40% to less than 50%,10% to less than 20%,40% to less than 50%
1021,0100000US,null,United States,334514,null,6,Totalizing fluid meter and counting device manufacturing,334,31,3345,2018,5391724,0.3,882317,0.4,218687,0.3,12585,0.7,6732,1,11757,1,270455,0.8,257694,0.3,117734,0.9,3363,6.9,33527,0.9,103070,0.6,2522454,0.8,2384124,1,69403,13.1,4301,0.8,21589,1.7,43038,2.6,272401,1.9,D,D,D,D,2906205,0.7,561644,0.9,204905,1.9,53263,1.6,303476,0.8,675895,0.5,219584,2.6,75520,0.8,380792,2.2,161638,3.8,23797,2.2,137841,4.1,2952,9.8,8544,6.1,126345,4,55284,2.3,46454,2.6,8830,1.8,800619,1.3,49510,2.4,7307,6.1,19670,4,6888,6.7,7740,4.6,277032,0.2,9853,1,27413,4.7,128186,2,15131,7.8,251889,2.2,60% to less than 70%,30% to less than 40%,60% to less than 70%
1022,0100000US,null,United States,334514,null,6,Totalizing fluid meter and counting device manufacturing,334,31,3345,2019,5272031,0.9,890094,0.4,229141,0.7,12332,0.6,6127,1.8,11599,0.2,269739,0.5,261078,1.7,121044,0.6,3463,2.8,32820,0.9,103750,4,2482995,1.1,2349455,0.5,66317,27.8,3988,0.2,20521,0.5,42714,1.1,261899,0.4,D,D,D,D,2787170,1.1,651505,0.4,212077,0.8,74544,0.2,364884,0.5,644987,1.7,214231,2.1,70524,0.4,360232,1.7,154168,2,23594,1,130573,2.3,3829,2.1,8140,3,118605,2.5,52490,1.3,43207,1.6,9283,0.6,820406,2.9,45188,1.8,20537,1.5,18755,6.2,5924,6.3,7882,5.5,253011,0.2,6788,1.6,24108,8.7,145695,1.6,14067,2.1,278453,6.3,60% to less than 70%,30% to less than 40%,50% to less than 60%
1023,0100000US,null,United States,334515,null,6,Instrument manufacturing for measuring and testing electricity and electrical systems,334,31,3345,2018,11436218,0.9,2628435,0.7,630696,1.2,30390,0.6,13400,0.5,23315,0.7,706633,0.9,726692,0.7,330511,0.9,25311,3.6,86879,0.5,283992,0.7,3981103,1.2,3714991,1,105154,7.9,10443,1.8,45244,2.5,105272,4.2,411191,1.9,D,D,0,X,7515828,1.1,1675456,0.3,457648,0.9,320213,0.9,897595,0.4,1811714,3.4,510639,9,327934,2.6,973141,1.8,306294,1,58061,1.9,248233,1,28329,1.2,36902,1.4,183002,1.2,124543,0.9,107491,1,17051,3,1146830,1.9,85730,3,28934,1.5,48147,1.7,16714,2.5,21299,2,32382,2.8,32769,0.8,68348,1.8,136701,4.6,36284,1.6,639523,2,50% to less than 60%,30% to less than 40%,50% to less than 60%
1024,0100000US,null,United States,334515,null,6,Instrument manufacturing for measuring and testing electricity and electrical systems,334,31,3345,2019,11204200,1.9,2649052,1.6,684560,1.9,28667,1.4,12216,1,21172,1.4,666411,1.5,724436,1.7,321651,2.4,34284,1.7,90864,2.4,277638,1.5,4098776,2.4,3856580,2.4,98004,9.4,10451,8.5,44511,2.1,89230,2.2,423883,2.3,221(s),70.9,0,X,7161153,1.9,1709584,2.6,488224,5.1,319599,5.3,901761,2.1,1821552,3.4,475913,5.4,387638,6.9,958001,2.8,292348,5.1,90825,13,201524,2.6,11158,3.4,39114,2.5,151252,3.1,132281,2.8,113258,3.1,19023,5.1,1284932,5.1,114120,3.9,31385,3.1,52602,4.4,17398,7.5,22123,3.2,28309,3.5,30175,0.9,63915,4.8,177616,20.2,39097,5.1,708192,4.7,50% to less than 60%,20% to less than 30%,40% to less than 50%
1025,0100000US,null,United States,334516,null,6,Analytical laboratory instrument manufacturing,334,31,3345,2018,16265049,1.4,3707055,1.6,916946,1.9,44081,1.7,18422,2.9,32118,3.7,1005132,3.2,1098420,1.9,470990,1.9,45870,3.7,161824,2.1,419736,2.1,6896889,2.3,5551555,3,1172111,3.4,32412,8.4,69349,1.9,71461,10.7,514828,15.7,18186,0,0,X,9411639,1,2615324,2.3,1029960,2,430196,5.7,1155168,3.9,2817029,2.7,1070053,0.7,433581,5,1313395,4.3,521444,6.3,197357,8.6,324087,6.8,18917,3.7,55040,6.9,250130,7.4,230518,2,188755,2.7,41762,1.5,1859931,9.4,200255,32.8,125190,26.6,27013,4.2,26297,1.9,28579,8.8,81573,13.8,54268,31.8,88882,7.7,273164,13.8,39940,6.8,914770,7.9,40% to less than 50%,20% to less than 30%,40% to less than 50%
1026,0100000US,null,United States,334516,null,6,Analytical laboratory instrument manufacturing,334,31,3345,2019,16461739,1.4,3876794,1.4,996607,1.3,44284,1.7,17711,3,32813,3.2,945644,2.6,1139277,1.4,473889,2,49910,2.8,166228,1.1,449249,1.9,6742501,3.3,5312510,4.2,1248899,3.6,29254,1,70248,0.7,81589,9.4,578149,1,D,D,0,X,9713802,0.9,2764228,0.9,1120876,1.6,434271,2.1,1209081,1.8,2807027,0.8,1131073,1.3,418639,2.4,1257316,1.7,457772,3.1,163638,3,294134,3.7,18358,0.9,37429,6.6,238348,3.7,239986,1.7,193318,2,46667,1.3,1794946,7.3,161676,2.6,82037,2.3,27982,4.8,29508,3.4,26682,4.9,59345,3.2,35857,1.6,74778,2.8,240839,1.9,37904,3.9,1018336,12.4,40% to less than 50%,10% to less than 20%,40% to less than 50%
1027,0100000US,null,United States,334517,null,6,Irradiation apparatus manufacturing,334,31,3345,2018,7988633,0.3,1239183,0.4,310000,0.4,14728,0.6,6267,1.2,10256,1.4,391751,1.4,386314,0.3,164295,0.3,15642,0.3,60992,0.2,145386,0.4,3221130,0.2,3059468,0.2,77996,0,8174,0.2,48450,0.3,27042,0,463422,0.2,0,X,0,X,4736623,0.4,1429513,0.1,408530,0.1,199038,0.7,821945,0.1,1401515,0.1,364347,0.1,212341,2,824828,0.3,140259,1.7,25960,1.1,114299,1.9,5899,14.8,7702,6,100699,1.3,65268,0.8,56952,1,8316,0.9,809459,1.2,29760,0.1,6871,0.4,16046,0.2,6462,5.9,9073,8.4,25807,0.6,9350,1.7,26175,11.6,57628,4,13906,0.6,608380,0.5,80% to less than 90%,70% to less than 80%,80% to less than 90%
1028,0100000US,null,United States,334517,null,6,Irradiation apparatus manufacturing,334,31,3345,2019,8403052,0.5,1178801,0.4,278099,0.4,14090,0.9,6047,0.3,10738,0.9,407323,2.2,385413,1.7,166065,1.3,15750,6.3,53609,1,149990,2.9,3323882,0.6,3172995,0.5,78754,0,7030,0.8,47226,0.3,17877,14.1,459854,0.2,0,X,0,X,5110397,0.4,1539274,1.7,435044,1.7,239493,5.1,864737,1,1596754,1.4,443129,1.2,262636,2.4,890990,1.3,152268,3.5,29645,9.3,122622,2.4,6730,11.5,6925,6.8,108967,2.1,64356,2.9,56881,3.5,7475,5.1,945125,0.8,33245,5.2,7768,5.4,18222,1.2,11347,0,11261,6,30698,5.6,7140,11.3,31685,0.7,78782,2.2,17522,7.5,697454,0.1,80% to less than 90%,60% to less than 70%,70% to less than 80%
1029,0100000US,null,United States,334519,null,6,Other measuring and controlling device manufacturing,334,31,3345,2018,13252630,0.7,2917203,0.6,729224,1.2,36444,0.7,16454,0.8,32056,0.9,835465,0.8,791346,0.5,329091,0.8,40146,6.3,105107,1.5,317002,0.6,5247246,0.9,4798813,1,262836,3.2,15624,1.3,46552,1.6,123421,2.1,434917,3.3,328,0.5,D,D,8187117,0.7,1874371,0.7,636533,1.2,341678,1.1,896160,1.1,2229405,0.8,758095,0.8,401849,1.2,1069461,1.3,250256,4.3,73268,5,176988,5.3,6331,6,24427,4.7,146229,5.9,149844,1.3,134272,1.4,15572,2.8,1565648,3.6,141454,2.5,31881,4.7,63103,2.3,20592,5.8,32995,3.8,56858,4.5,34729,4,107818,5.9,145781,4.1,52854,3,877584,5.2,50% to less than 60%,40% to less than 50%,60% to less than 70%
1030,0100000US,null,United States,334519,null,6,Other measuring and controlling device manufacturing,334,31,3345,2019,13140788,1.5,2970748,1.1,757459,1.4,37234,1.2,17047,1.9,33027,1.9,914847,1.7,812808,1.2,339803,1.3,43270,2.7,110720,2.1,319015,1.6,5382446,2.3,4948140,2.2,239363,16.8,13226,1.2,45690,1.8,136027,7.7,449987,2.8,520(s),50.6,334(s),78.7,7651995,1.3,2288852,4.2,809501,5.4,382574,3.3,1096776,4.6,2312114,4.4,688415,6.3,397313,3.5,1226385,4.5,462853,21.7,100400,18.3,362453,22.7,10477,8.5,67321,26.7,284655,22.4,140261,2.1,121406,2.2,18855,7.8,1592540,4,150230,6.1,34529,3.3,66374,1.1,22078,3.1,46485,8.3,66564,8.8,32208,9.3,109980,7,192565,9,74908,6,796619,2.9,50% to less than 60%,30% to less than 40%,50% to less than 60%
1031,0100000US,null,United States,3346,null,4,Manufacturing and reproducing magnetic and optical media,334,31,3346,2018,1695953,2,426611,3,107156,3.1,7871,2.3,4626,2.8,8164,2.9,221858,3,126035,2.1,55237,2.7,8396,1.4,10837,1.5,51565,2.2,784974,1.2,684666,1.1,34669,8.2,3976,9.3,18814,0.5,42849,6.7,207106,0.4,D,D,D,D,904161,3.1,176339,0.6,71980,1.1,14492,2.3,89867,0.8,161380,1.3,61649,1.9,18005,2.2,81727,1.4,44853,6.5,9939,3.5,34914,7.7,490,13,10643,4.3,23781,10.2,48630,4.3,43367,3.5,5264,25.4,253820,4.8,42884,12.2,4203,4.2,6841,2.3,15678,1.1,8516,6.7,19118,7.8,1633,10.7,18672,3.6,22567,7.2,9353,4.2,104356,5.7,50% to less than 60%,10% to less than 20%,50% to less than 60%
1032,0100000US,null,United States,3346,null,4,Manufacturing and reproducing magnetic and optical media,334,31,3346,2019,1426909,5.1,339461,7.8,84501,5.8,6423,6,3991,3.8,7407,3.3,180236,4.2,91596,7.4,38636,7.5,7641,4.9,6570,18.8,38749,8.7,665892,3.2,589973,4,11977(s),99.1,2849,9.3,16768,2.2,44326,5.6,193852,1.8,D,D,D,D,773255,7.3,143154,2.1,54286,4.7,16519,1.9,72348,0.8,149719,2.1,61041,4.5,22003,2.6,66675,0.8,24702,3.4,6882,1,17821,4.5,730,3.1,1353,1.2,15739,4.9,42327,5.1,39081,5,3246,22.7,207741,4.4,32160,13.6,4154,4.3,6385,17.2,8023,8.6,9218,10.9,16480,4.6,1291,2.1,16141,13,20389,4.6,9397,1.5,84103,1.9,50% to less than 60%,20% to less than 30%,50% to less than 60%
1033,0100000US,null,United States,33461,null,5,Manufacturing and reproducing magnetic and optical media,334,31,3346,2018,1695953,2,426611,3,107156,3.1,7871,2.3,4626,2.8,8164,2.9,221858,3,126035,2.1,55237,2.7,8396,1.4,10837,1.5,51565,2.2,784974,1.2,684666,1.1,34669,8.2,3976,9.3,18814,0.5,42849,6.7,207106,0.4,D,D,D,D,904161,3.1,176339,0.6,71980,1.1,14492,2.3,89867,0.8,161380,1.3,61649,1.9,18005,2.2,81727,1.4,44853,6.5,9939,3.5,34914,7.7,490,13,10643,4.3,23781,10.2,48630,4.3,43367,3.5,5264,25.4,253820,4.8,42884,12.2,4203,4.2,6841,2.3,15678,1.1,8516,6.7,19118,7.8,1633,10.7,18672,3.6,22567,7.2,9353,4.2,104356,5.7,50% to less than 60%,10% to less than 20%,50% to less than 60%
1034,0100000US,null,United States,33461,null,5,Manufacturing and reproducing magnetic and optical media,334,31,3346,2019,1426909,5.1,339461,7.8,84501,5.8,6423,6,3991,3.8,7407,3.3,180236,4.2,91596,7.4,38636,7.5,7641,4.9,6570,18.8,38749,8.7,665892,3.2,589973,4,11977(s),99.1,2849,9.3,16768,2.2,44326,5.6,193852,1.8,D,D,D,D,773255,7.3,143154,2.1,54286,4.7,16519,1.9,72348,0.8,149719,2.1,61041,4.5,22003,2.6,66675,0.8,24702,3.4,6882,1,17821,4.5,730,3.1,1353,1.2,15739,4.9,42327,5.1,39081,5,3246,22.7,207741,4.4,32160,13.6,4154,4.3,6385,17.2,8023,8.6,9218,10.9,16480,4.6,1291,2.1,16141,13,20389,4.6,9397,1.5,84103,1.9,50% to less than 60%,20% to less than 30%,50% to less than 60%
1035,0100000US,null,United States,334613,null,6,Blank magnetic and optical recording media manufacturing,334,31,3346,2018,338641,0.1,36585,5.9,8595,2.1,512,1.1,357,9.3,733,24.1,19157,20.4,7989,4.5,3186,14.1,30,0,955,1.4,3818,2,D,D,257891,0.1,D,D,D,D,1777,0.8,1112,0,13216,0.4,D,D,D,D,66267,2.2,72779,0.3,39605,1.3,7702,3.8,25472,0,54418,2.5,D,D,D,D,D,D,2121(s),42.2,D,D,D,D,D,D,281,2,1804(s),49.4,2271,1.9,1941,0,330,13.4,15989(s),41.8,2611,0,224,23.5,298,6.5,102,0,519,10.7,1897(s),52.9,148,28.1,885,0,812,8.9,1341,16.1,7152(s),73,Less than 10%,Less than 10%,10% to less than 20%
1036,0100000US,null,United States,334613,null,6,Blank magnetic and optical recording media manufacturing,334,31,3346,2019,349575,0.1,33575,1,8338,2.4,444,3.1,293,0,531,0,14512,0.4,9302,0.8,3634,0,49,0,997,0,4622,1.5,D,D,265392,0.1,D,D,D,D,D,D,580,0,11144,0.9,D,D,D,D,97727,0.2,51736,0.7,35304,0.4,D,D,D,D,74381,0.2,D,D,D,D,D,D,D,D,D,D,1443,8.7,23,24.7,27,10.2,1393,8.4,1922,10.6,1486,0,436(s),46.8,7485,0.9,1252,0.9,181,0,289,0,102,0,326,0,1219,0.5,133,0,633,0.9,853,1.3,1080,0.5,1417,2.2,10% to less than 20%,10% to less than 20%,40% to less than 50%
1037,0100000US,null,United States,334614,null,6,"Software and other prerecorded compact disc, tape, and record reproducing",334,31,3346,2018,1357312,2.4,390026,3.2,98561,3.4,7359,2.5,4269,2.9,7431,2,202701,2.7,118046,2.3,52051,2.7,8366,1.4,9882,1.7,47747,2.3,D,D,426774,1.7,D,D,D,D,17036,0.5,41737,6.8,193890,0.4,0,X,0,X,837894,3.4,103561,1.1,32375,1.8,6791,2.2,64395,1.1,106962,1.4,D,D,D,D,D,D,42732,6.5,D,D,D,D,D,D,10363,4.4,21977,10.3,46359,4.5,41426,3.6,4934,27,237831,4.3,40273,13,3980,4.2,6543,2.4,15576,1.1,7997,7.1,17221,6.3,1486,11.4,17787,3.7,21755,7.4,8012,4,97203,2.9,60% to less than 70%,10% to less than 20%,50% to less than 60%
1038,0100000US,null,United States,334614,null,6,"Software and other prerecorded compact disc, tape, and record reproducing",334,31,3346,2019,1077335,6.7,305886,8.7,76163,6.4,5979,6.4,3698,4.2,6876,3.6,165724,4.5,82294,8.2,35002,8.3,7592,4.9,5573,22.2,34127,9.9,D,D,324581,7.3,D,D,D,D,D,D,43746,5.7,182708,1.9,0,X,0,X,675528,8.3,91418,3.2,18982,13.4,D,D,D,D,75337,4.2,D,D,D,D,D,D,D,D,D,D,16377,4.8,707,3.1,1325,1.2,14345,5.3,40405,5.3,37595,5.2,2810,25.1,200256,4.5,30908,14.2,3973,4.5,6096,18,7921,8.8,8892,11.3,15261,5,1158,2.3,15508,13.5,19536,4.8,8317,1.6,82686,1.9,70% to less than 80%,20% to less than 30%,60% to less than 70%
1039,0100000US,null,United States,335,null,3,"Electrical equipment, appliance, and component manufacturing",335,31,null,2018,129719356,0.3,20624847,0.3,5161628,0.3,344926,0.3,234485,0.3,450796,0.4,10400359,0.4,6103543,0.3,2746466,0.3,229585,2.3,716639,0.3,2410852,0.5,65906375,0.4,59499070,0.4,4409866,1.2,267177,0.3,784040,0.4,946223,2.5,10015684,0.4,18607,0.3,D,D,64499259,0.4,17237004,0.3,6505112,0.5,3372929,0.6,7358962,0.6,18676060,0.4,6954695,0.6,3609624,0.4,8111741,0.6,3226754,1,558281,2.7,2668474,0.9,124683,1.7,144375,1.2,2399416,0.9,1028377,0.8,802439,1,225938,0.6,9372919,1.2,952024,1.7,164546,1.6,161858,3.4,94486,2.5,164451,1.4,809625,1.3,191405,0.9,378322,1.8,899469,1.7,357059,1.3,5199674,1.5,50% to less than 60%,30% to less than 40%,50% to less than 60%
1040,0100000US,null,United States,335,null,3,"Electrical equipment, appliance, and component manufacturing",335,31,null,2019,133314764,0.4,21127074,0.4,5350023,0.6,346043,0.4,234681,0.5,456498,0.4,10574743,0.4,6434242,0.4,2909532,0.4,234752,1.6,793749,0.6,2496209,0.5,67836951,0.5,61372344,0.6,4449283,0.6,271938,0.8,797971,0.9,945415,2.6,10133686,0.7,18924,3,D,D,65762760,0.4,18198600,1,6757703,0.7,3608182,1.1,7832714,1.5,19062263,0.5,6905435,0.6,3745398,1.1,8411430,0.6,3305051,2.3,495340,1.7,2809711,2.6,105792,1.8,91673,1.3,2612246,2.7,1027258,2.2,792691,2,234567,6.5,9878282,1.3,954682,2.3,170720,2.8,174422,1.7,107206,2.7,176466,1.3,825872,1.2,198798,1.2,396881,3.3,946329,1.5,381981,1.8,5544925,1.7,50% to less than 60%,30% to less than 40%,50% to less than 60%
1041,0100000US,null,United States,3351,null,4,Electric lighting equipment manufacturing,335,31,3351,2018,14264428,1.1,2494909,0.8,601992,1.5,41229,1.1,25928,1.2,49150,1.3,1064089,1,688400,0.8,289465,1.1,21441,3.8,67968,1.8,309526,0.8,6224885,1.4,5169837,1,813523,6.2,27928,0.8,58498,2.6,155099,1.4,665740,5,D,D,D,D,8188166,1.3,2012765,1.3,754940,3.2,229949,0.6,1027875,0.5,2285658,1.1,903032,2.3,230480,0.9,1152145,1.1,266002,1.9,48804,4.5,217198,1.7,8331,9.2,18087,1.9,190780,1.7,196354,0.8,174091,1.1,22263,2.1,1557760,3.8,124105,7.9,18160,3.3,22355,1.8,9219,4.6,24882,2.5,65910,1.5,30577,2,95943,3.3,138726,2.5,32146,2.1,995738,5,50% to less than 60%,20% to less than 30%,40% to less than 50%
1042,0100000US,null,United States,3351,null,4,Electric lighting equipment manufacturing,335,31,3351,2019,14124568,1.7,2542930,2.2,607298,2.1,40137,1.9,24662,1.8,47584,1.8,1020215,1.9,729330,2.2,307608,2.6,20353,1.7,80948,1.2,320420,2.6,6594605,1.3,5467231,1.3,881056,2.3,29947,4.5,62731,6.2,153641,10.1,665359,4.4,D,D,D,D,7608110,2.2,2155150,1.8,777338,1.9,238496,7.8,1139316,1.2,2357785,1.8,867795,2,226187,8.1,1263804,1.7,257085,6.6,41782,7.4,215303,7.4,15624,3.4,18121,2.9,181558,8.6,196681,6.7,171472,7.7,25209,5.8,1629608,2.8,128653,3.8,19696,4.7,31455,5.3,12685,4.9,26466,4,79641,8.4,31305,4.4,100483,2.6,140908,2.8,43938,11.7,1014377,3.1,50% to less than 60%,30% to less than 40%,50% to less than 60%
1043,0100000US,null,United States,33511,null,5,Electric lamp bulb and part manufacturing,335,31,3351,2018,1753121,0.9,267365,1.1,68570,3.8,4112,1.8,3228,0.7,6654,0.4,195328,0.2,90484,1.2,37107,0.3,6540,0.1,5514,17.2,41323,0.1,1037745,0.5,921451,0.1,70029,8.5,9227,2.1,10903,1.2,26134,0.8,153690,0.8,D,D,D,D,704069,2.2,296911,0.8,137861,1.5,63401,0.4,95649,0.1,275592,4.7,129891,4.4,60064,1.8,85637,7.3,32421,2.1,11167,1.1,21254,2.7,480,5.9,719,3,20056,2.6,13949,0,10214,0,3735,0,157877,1.3,5050,15.3,713,26.7,807,0,453,6.9,1191,6.4,15924,0,3847,1.5,2891,9.4,7319,6.9,3682,3.7,116000,0,50% to less than 60%,10% to less than 20%,40% to less than 50%
1044,0100000US,null,United States,33511,null,5,Electric lamp bulb and part manufacturing,335,31,3351,2019,1293907,7.8,218728,11.2,55836,9.6,3323,14,2709,12.5,5506,11.5,158661,9.1,82293,7.7,34656,8.5,6723,2.1,4869,0.9,36046,9.2,739250,3.7,659233,4.8,56256,29.6,6453,5.6,9926,10.9,7382(s),99.4,138782,11.5,D,D,D,D,544757,15.8,242546,4.4,103598,4.5,54468,7.4,84480,4.9,233233,9.3,106173,5.5,41993,13.5,85067,17.1,24124,28,3920,29.2,20204,27.7,1136,34.5,612,27.4,18456,27.3,9798(s),55.3,S,A,4899,28.6,178273,11.8,6181,21.7,868,23.3,1729,26,883,30.6,2121,26,23350,26.3,5268,23.2,3232,25.4,10243,25.9,10387(s),46.7,114011,7.8,40% to less than 50%,40% to less than 50%,40% to less than 50%
1045,0100000US,null,United States,335110,null,6,Electric lamp bulb and part manufacturing,335,31,3351,2018,1753121,0.9,267365,1.1,68570,3.8,4112,1.8,3228,0.7,6654,0.4,195328,0.2,90484,1.2,37107,0.3,6540,0.1,5514,17.2,41323,0.1,1037745,0.5,921451,0.1,70029,8.5,9227,2.1,10903,1.2,26134,0.8,153690,0.8,D,D,D,D,704069,2.2,296911,0.8,137861,1.5,63401,0.4,95649,0.1,275592,4.7,129891,4.4,60064,1.8,85637,7.3,32421,2.1,11167,1.1,21254,2.7,480,5.9,719,3,20056,2.6,13949,0,10214,0,3735,0,157877,1.3,5050,15.3,713,26.7,807,0,453,6.9,1191,6.4,15924,0,3847,1.5,2891,9.4,7319,6.9,3682,3.7,116000,0,50% to less than 60%,10% to less than 20%,40% to less than 50%
1046,0100000US,null,United States,335110,null,6,Electric lamp bulb and part manufacturing,335,31,3351,2019,1293907,7.8,218728,11.2,55836,9.6,3323,14,2709,12.5,5506,11.5,158661,9.1,82293,7.7,34656,8.5,6723,2.1,4869,0.9,36046,9.2,739250,3.7,659233,4.8,56256,29.6,6453,5.6,9926,10.9,7382(s),99.4,138782,11.5,D,D,D,D,544757,15.8,242546,4.4,103598,4.5,54468,7.4,84480,4.9,233233,9.3,106173,5.5,41993,13.5,85067,17.1,24124,28,3920,29.2,20204,27.7,1136,34.5,612,27.4,18456,27.3,9798(s),55.3,S,A,4899,28.6,178273,11.8,6181,21.7,868,23.3,1729,26,883,30.6,2121,26,23350,26.3,5268,23.2,3232,25.4,10243,25.9,10387(s),46.7,114011,7.8,40% to less than 50%,40% to less than 50%,40% to less than 50%
1047,0100000US,null,United States,33512,null,5,Lighting fixture manufacturing,335,31,3351,2018,12511307,1.3,2227544,0.9,533422,1.6,37118,1.2,22700,1.4,42496,1.5,868762,1.2,597916,0.9,252358,1.3,14901,5.4,62454,1.3,268203,1,5187140,1.6,4248385,1.3,743494,6.7,18701,0.5,47594,3.2,128965,1.6,512050,6.6,D,D,D,D,7484097,1.4,1715854,1.5,617079,3.9,166548,0.9,932226,0.6,2010065,1.1,773142,2.5,170416,1.1,1066508,1,233581,2.2,37637,5.9,195944,1.9,7851,9.8,17368,2,170725,1.8,182405,0.9,163877,1.2,18528,2.5,1399884,4.3,119055,8.2,17447,3.2,21548,1.9,8766,4.9,23691,2.6,49986,1.9,26730,2.3,93052,3.3,131407,2.6,28464,2.3,879738,5.7,50% to less than 60%,20% to less than 30%,40% to less than 50%
1048,0100000US,null,United States,33512,null,5,Lighting fixture manufacturing,335,31,3351,2019,12830660,1.7,2324202,2.1,551462,2.1,36814,1.6,21953,1.4,42079,1.4,861554,1.5,647036,2.2,272952,2.8,13630,2.2,76079,1.3,284375,2.7,5855355,1.4,4807998,1.4,824800,1.4,23493,5.5,52805,7.1,146259,9.3,526577,4.6,D,D,0,X,7063353,2.1,1912604,1.9,673740,2.1,184028,9.8,1054837,1.2,2124552,1.8,761622,2.1,184194,9.5,1178736,1.3,232961,6.7,37862,7.6,195099,7.7,14488,2.5,17509,2.8,163102,9.1,186883,6.5,166573,7.3,20310,1.9,1451335,2.7,122472,3.9,18828,4.8,29726,5.4,11802,4.8,24346,3.8,56290,4.8,26037,2.4,97252,2.6,130665,2.3,33550,5.2,900366,3.4,50% to less than 60%,30% to less than 40%,50% to less than 60%
1049,0100000US,null,United States,335121,null,6,Residential electric lighting fixture manufacturing,335,31,3351,2018,2016360,0.1,313742,0.3,72034,0.1,6296,0.2,4477,0.1,8492,0.6,156726,0.3,88173,0.4,42195,0.5,2176,3,5808,0,37994,0.2,815758,0.6,690162,0.7,107815,0,5131,0,8502,0.3,4148,0.3,96239,0.3,0,X,0,X,1307153,0.4,217461,0.2,94239,0.3,8282,0.3,114940,0.2,453057,1.2,198050,0.4,11022,6.4,243985,1.7,34141,0,7223,0,26918,0,1888,0,1614,0,23416,0,27372,1.3,22373,1.6,4999,0,253943,1.7,12757,0.8,2751,1.7,1966,2.4,1360,1.7,2629,1.5,5970,1.3,11697,1.5,10440,0.9,11940,3.5,3365,1.7,189069,1.8,70% to less than 80%,40% to less than 50%,50% to less than 60%
1050,0100000US,null,United States,335121,null,6,Residential electric lighting fixture manufacturing,335,31,3351,2019,2169078,2.3,305995,2,73824,2.1,5831,2.1,4121,2.9,8269,2.4,154734,1.7,88310,1.7,40983,3.3,1931,4.6,5317,4.1,40080,3.7,936394,3.1,745902,3.9,170221,0.4,6613,3.6,8882,2.8,4776,7.2,103891,2.9,0,X,0,X,1283592,2.4,449286,2,197899,2.2,12188,17.9,239199,1.6,592071,2.3,240285,2.6,20710,28.2,331076,1.4,37921,8.5,7369,4,30552,10.1,2667,9.3,2055,4.6,25830,10.6,26747,3.9,20739,4.9,6008,0.9,260964,5.4,14595,4.2,3245,6.9,2491,5.7,1096,8.4,2943,6.2,6335,6.4,11509,1.9,11247,10.1,11800,10.1,3524,8.3,192179,5.3,70% to less than 80%,40% to less than 50%,40% to less than 50%
